checked_outputs,family,format,free_after_bytes,free_before_bytes,host_complete_median_ms,host_complete_p95_ms,k,kernel_median_ms,kernel_p95_ms,log,logical_flops,logical_k,logical_n,m,max_abs_quant_error,measured_flops,measured_n,n,operand_b_bytes,output,padded_k,padded_n,path,samples,scale_b_bytes,threadblock_tile_flops_estimate,weight_pack_ms,weight_upload_ms,workspace_basis,workspace_bytes
72,mlp_down,nvfp4,33044824064,33099350016,13.64065,13.6744,17408,0.06864,0.070912,.cache/task019/real-matrix/core/mlp_down-m8.log,1426063360,17408,5120,8,0.359375,1426063360,5120,5120,44564480,BF16,17408,5120,native_gemm,20,5570560,22817013760,5117.6,2.80338,cutlass_get_workspace_size,0
72,mlp_down,nvfp4,33044824064,33099350016,0.158451,0.166737,17408,0.136736,0.137664,.cache/task019/real-matrix/core/mlp_down-m8.log,1426063360,17408,5120,8,0.359375,178257920,5120,5120,44564480,BF16,17408,5120,same_weight_bf16_gemv,20,5570560,,5117.6,2.80338,no_explicit_workspace,0
72,mlp_down,mxfp4,33046921216,33099350016,13.04375,13.0639,17408,0.069488,0.071648,.cache/task019/real-matrix/core/mlp_down-m8.log,1426063360,17408,5120,8,0.394531,1426063360,5120,5120,44564480,BF16,17408,5120,native_gemm,20,2785280,22817013760,4700.62,2.64313,cutlass_get_workspace_size,0
72,mlp_down,mxfp4,33046921216,33099350016,0.1574335,0.164583,17408,0.138352,0.143776,.cache/task019/real-matrix/core/mlp_down-m8.log,1426063360,17408,5120,8,0.394531,178257920,5120,5120,44564480,BF16,17408,5120,same_weight_bf16_gemv,20,2785280,,4700.62,2.64313,no_explicit_workspace,0
,mlp_down,bf16,,,0.149674,0.167869,17408,0.114672,0.126592,.cache/task019/real-matrix/core/mlp_down-m8.log,1426063360,17408,5120,8,0.0,1426063360,5120,5120,178257920,BF16,17408,5120,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_down,q4g64,,,0.037446,0.054022,17408,0.011824000000000001,0.022368,.cache/task019/real-matrix/core/mlp_down-m8.log,1426063360,17408,5120,8,0.25,35651584,128,5120,1114112,BF16,17408,5120,bounded_unpack_gemm,20,69632,,4.79392,,no_user_workspace_library_internal_in_free_after,0
12,mlp_gate,nvfp4,33044824064,33099350016,0.599559,0.614678,5120,0.06232,0.07184,.cache/task019/real-matrix/core/mlp_gate-m1.log,178257920,5120,17408,1,0.133789,178257920,17408,17408,44564480,BF16,5120,17408,native_gemm,20,5570560,22817013760,5111.17,2.78202,cutlass_get_workspace_size,0
12,mlp_gate,nvfp4,33044824064,33099350016,0.155726,0.161197,5120,0.13563199999999997,0.14176,.cache/task019/real-matrix/core/mlp_gate-m1.log,178257920,5120,17408,1,0.133789,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,5570560,,5111.17,2.78202,no_explicit_workspace,0
12,mlp_gate,mxfp4,33046921216,33099350016,0.5578295,0.57381,5120,0.060752,0.062784,.cache/task019/real-matrix/core/mlp_gate-m1.log,178257920,5120,17408,1,0.253906,178257920,17408,17408,44564480,BF16,5120,17408,native_gemm,20,2785280,22817013760,4671.4,2.61182,cutlass_get_workspace_size,0
12,mlp_gate,mxfp4,33046921216,33099350016,0.156217,0.162119,5120,0.138256,0.142432,.cache/task019/real-matrix/core/mlp_gate-m1.log,178257920,5120,17408,1,0.253906,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,2785280,,4671.4,2.61182,no_explicit_workspace,0
,mlp_gate,bf16,,,0.1294515,0.137632,5120,0.112592,0.121952,.cache/task019/real-matrix/core/mlp_gate-m1.log,178257920,5120,17408,1,0.0,178257920,17408,17408,178257920,BF16,5120,17408,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_gate,q4g64,,,0.021836500000000002,0.028164,5120,0.010064,0.012288,.cache/task019/real-matrix/core/mlp_gate-m1.log,178257920,5120,17408,1,0.162109,1310720,128,17408,327680,BF16,5120,17408,bounded_unpack_gemm,20,20480,,1.45425,,no_user_workspace_library_internal_in_free_after,0
72,mlp_gate,nvfp4,32933675008,33099350016,507.611,507.962,5120,0.165568,0.170208,.cache/task019/real-matrix/core/mlp_gate-m1024.log,182536110080,5120,17408,1024,0.328125,182536110080,17408,17408,44564480,BF16,5120,17408,native_gemm,20,5570560,182536110080,5114.64,2.83197,cutlass_get_workspace_size,0
72,mlp_gate,nvfp4,32933675008,33099350016,0.1565985,0.16824,5120,0.136352,0.142432,.cache/task019/real-matrix/core/mlp_gate-m1024.log,182536110080,5120,17408,1024,0.328125,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,5570560,,5114.64,2.83197,no_explicit_workspace,0
72,mlp_gate,mxfp4,32935772160,33099350016,488.5475,489.021,5120,0.163952,0.167712,.cache/task019/real-matrix/core/mlp_gate-m1024.log,182536110080,5120,17408,1024,0.253906,182536110080,17408,17408,44564480,BF16,5120,17408,native_gemm,20,2785280,182536110080,4666.79,2.6753,cutlass_get_workspace_size,0
72,mlp_gate,mxfp4,32935772160,33099350016,0.15610200000000002,0.165023,5120,0.13728,0.143648,.cache/task019/real-matrix/core/mlp_gate-m1024.log,182536110080,5120,17408,1024,0.253906,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,2785280,,4666.79,2.6753,no_explicit_workspace,0
,mlp_gate,bf16,,,3.45935,3.47818,5120,0.918864,0.928544,.cache/task019/real-matrix/core/mlp_gate-m1024.log,182536110080,5120,17408,1024,0.0,182536110080,17408,17408,178257920,BF16,5120,17408,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_gate,q4g64,,,0.5186299999999999,0.52659,5120,0.019808,0.021536,.cache/task019/real-matrix/core/mlp_gate-m1024.log,182536110080,5120,17408,1024,0.21875,1342177280,128,17408,327680,BF16,5120,17408,bounded_unpack_gemm,20,20480,,1.47107,,no_user_workspace_library_internal_in_free_after,0
72,mlp_gate,nvfp4,33025949696,33099350016,63.199799999999996,63.5467,5120,0.030656,0.03232,.cache/task019/real-matrix/core/mlp_gate-m128.log,22817013760,5120,17408,128,0.277344,22817013760,17408,17408,44564480,BF16,5120,17408,native_gemm,20,5570560,22817013760,5103.88,2.75255,cutlass_get_workspace_size,0
72,mlp_gate,nvfp4,33025949696,33099350016,0.156182,0.163641,5120,0.13776,0.14256,.cache/task019/real-matrix/core/mlp_gate-m128.log,22817013760,5120,17408,128,0.277344,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,5570560,,5103.88,2.75255,no_explicit_workspace,0
72,mlp_gate,mxfp4,33028046848,33099350016,60.75165,61.2994,5120,0.032608,0.040128,.cache/task019/real-matrix/core/mlp_gate-m128.log,22817013760,5120,17408,128,0.253906,22817013760,17408,17408,44564480,BF16,5120,17408,native_gemm,20,2785280,22817013760,4688.2,2.59535,cutlass_get_workspace_size,0
72,mlp_gate,mxfp4,33028046848,33099350016,0.15755950000000002,0.161536,5120,0.137328,0.142304,.cache/task019/real-matrix/core/mlp_gate-m128.log,22817013760,5120,17408,128,0.253906,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,2785280,,4688.2,2.59535,no_explicit_workspace,0
,mlp_gate,bf16,,,0.4867745,0.495242,5120,0.129984,0.14144,.cache/task019/real-matrix/core/mlp_gate-m128.log,22817013760,5120,17408,128,0.0,22817013760,17408,17408,178257920,BF16,5120,17408,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_gate,q4g64,,,0.09736500000000001,0.106372,5120,0.015584,0.01872,.cache/task019/real-matrix/core/mlp_gate-m128.log,22817013760,5120,17408,128,0.21875,167772160,128,17408,327680,BF16,5120,17408,bounded_unpack_gemm,20,20480,,1.45504,,no_user_workspace_library_internal_in_free_after,0
24,mlp_gate,nvfp4,33044824064,33099350016,1.09458,1.10854,5120,0.059072,0.060448,.cache/task019/real-matrix/core/mlp_gate-m2.log,356515840,5120,17408,2,0.169922,356515840,17408,17408,44564480,BF16,5120,17408,native_gemm,20,5570560,22817013760,5112.93,2.78803,cutlass_get_workspace_size,0
24,mlp_gate,nvfp4,33044824064,33099350016,0.154368,0.1577,5120,0.136608,0.140992,.cache/task019/real-matrix/core/mlp_gate-m2.log,356515840,5120,17408,2,0.169922,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,5570560,,5112.93,2.78803,no_explicit_workspace,0
24,mlp_gate,mxfp4,33046921216,33099350016,1.046455,1.06103,5120,0.0588,0.06896,.cache/task019/real-matrix/core/mlp_gate-m2.log,356515840,5120,17408,2,0.253906,356515840,17408,17408,44564480,BF16,5120,17408,native_gemm,20,2785280,22817013760,4679.48,2.61933,cutlass_get_workspace_size,0
24,mlp_gate,mxfp4,33046921216,33099350016,0.157855,0.162579,5120,0.13750400000000002,0.142944,.cache/task019/real-matrix/core/mlp_gate-m2.log,356515840,5120,17408,2,0.253906,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,2785280,,4679.48,2.61933,no_explicit_workspace,0
,mlp_gate,bf16,,,0.13666,0.145616,5120,0.115744,0.127648,.cache/task019/real-matrix/core/mlp_gate-m2.log,356515840,5120,17408,2,0.0,356515840,17408,17408,178257920,BF16,5120,17408,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_gate,q4g64,,,0.036554500000000004,0.051569,5120,0.025008,0.03776,.cache/task019/real-matrix/core/mlp_gate-m2.log,356515840,5120,17408,2,0.162109,2621440,128,17408,327680,BF16,5120,17408,bounded_unpack_gemm,20,20480,,1.42722,,no_user_workspace_library_internal_in_free_after,0
72,mlp_gate,nvfp4,33013366784,33099350016,127.138,127.305,5120,0.05608,0.06128,.cache/task019/real-matrix/core/mlp_gate-m256.log,45634027520,5120,17408,256,0.238281,45634027520,17408,17408,44564480,BF16,5120,17408,native_gemm,20,5570560,45634027520,5111.02,2.81612,cutlass_get_workspace_size,0
72,mlp_gate,nvfp4,33013366784,33099350016,0.1557105,0.167549,5120,0.136576,0.142912,.cache/task019/real-matrix/core/mlp_gate-m256.log,45634027520,5120,17408,256,0.238281,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,5570560,,5111.02,2.81612,no_explicit_workspace,0
72,mlp_gate,mxfp4,33015463936,33099350016,121.382,122.098,5120,0.048832,0.05104,.cache/task019/real-matrix/core/mlp_gate-m256.log,45634027520,5120,17408,256,0.308594,45634027520,17408,17408,44564480,BF16,5120,17408,native_gemm,20,2785280,45634027520,4670.42,2.67755,cutlass_get_workspace_size,0
72,mlp_gate,mxfp4,33015463936,33099350016,0.157298,0.167619,5120,0.139152,0.142528,.cache/task019/real-matrix/core/mlp_gate-m256.log,45634027520,5120,17408,256,0.308594,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,2785280,,4670.42,2.67755,no_explicit_workspace,0
,mlp_gate,bf16,,,0.9097985,0.932301,5120,0.24542399999999998,0.2552,.cache/task019/real-matrix/core/mlp_gate-m256.log,45634027520,5120,17408,256,0.0,45634027520,17408,17408,178257920,BF16,5120,17408,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_gate,q4g64,,,0.1525745,0.170323,5120,0.016624,0.020704,.cache/task019/real-matrix/core/mlp_gate-m256.log,45634027520,5120,17408,256,0.21875,335544320,128,17408,327680,BF16,5120,17408,bounded_unpack_gemm,20,20480,,1.44781,,no_user_workspace_library_internal_in_free_after,0
72,mlp_gate,nvfp4,33040629760,33099350016,15.97535,16.0252,5120,0.054768,0.056896,.cache/task019/real-matrix/core/mlp_gate-m32.log,5704253440,5120,17408,32,0.230469,5704253440,17408,17408,44564480,BF16,5120,17408,native_gemm,20,5570560,22817013760,5109.26,2.77592,cutlass_get_workspace_size,0
72,mlp_gate,nvfp4,33040629760,33099350016,0.15574549999999998,0.15842,5120,0.137696,0.142496,.cache/task019/real-matrix/core/mlp_gate-m32.log,5704253440,5120,17408,32,0.230469,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,5570560,,5109.26,2.77592,no_explicit_workspace,0
72,mlp_gate,mxfp4,33042726912,33099350016,15.25765,15.4443,5120,0.055088,0.063584,.cache/task019/real-matrix/core/mlp_gate-m32.log,5704253440,5120,17408,32,0.253906,5704253440,17408,17408,44564480,BF16,5120,17408,native_gemm,20,2785280,22817013760,4685.17,2.618,cutlass_get_workspace_size,0
72,mlp_gate,mxfp4,33042726912,33099350016,0.158586,0.16813,5120,0.13739200000000001,0.150432,.cache/task019/real-matrix/core/mlp_gate-m32.log,5704253440,5120,17408,32,0.253906,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,2785280,,4685.17,2.618,no_explicit_workspace,0
,mlp_gate,bf16,,,0.2439985,0.254413,5120,0.128416,0.13104,.cache/task019/real-matrix/core/mlp_gate-m32.log,5704253440,5120,17408,32,0.0,5704253440,17408,17408,178257920,BF16,5120,17408,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_gate,q4g64,,,0.0372305,0.061487,5120,0.008064,0.021024,.cache/task019/real-matrix/core/mlp_gate-m32.log,5704253440,5120,17408,32,0.21875,41943040,128,17408,327680,BF16,5120,17408,bounded_unpack_gemm,20,20480,,1.4368,,no_user_workspace_library_internal_in_free_after,0
72,mlp_gate,nvfp4,32988200960,33099350016,254.1815,254.426,5120,0.0916,0.094528,.cache/task019/real-matrix/core/mlp_gate-m512.log,91268055040,5120,17408,512,0.234375,91268055040,17408,17408,44564480,BF16,5120,17408,native_gemm,20,5570560,91268055040,5122.49,2.80496,cutlass_get_workspace_size,0
72,mlp_gate,nvfp4,32988200960,33099350016,0.15556550000000002,0.163671,5120,0.137216,0.142048,.cache/task019/real-matrix/core/mlp_gate-m512.log,91268055040,5120,17408,512,0.234375,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,5570560,,5122.49,2.80496,no_explicit_workspace,0
72,mlp_gate,mxfp4,32990298112,33099350016,244.43200000000002,244.719,5120,0.090736,0.092928,.cache/task019/real-matrix/core/mlp_gate-m512.log,91268055040,5120,17408,512,0.253906,91268055040,17408,17408,44564480,BF16,5120,17408,native_gemm,20,2785280,91268055040,4694.14,2.68294,cutlass_get_workspace_size,0
72,mlp_gate,mxfp4,32990298112,33099350016,0.1575745,0.162339,5120,0.137552,0.143424,.cache/task019/real-matrix/core/mlp_gate-m512.log,91268055040,5120,17408,512,0.253906,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,2785280,,4694.14,2.68294,no_explicit_workspace,0
,mlp_gate,bf16,,,1.730595,1.75281,5120,0.435856,0.44032,.cache/task019/real-matrix/core/mlp_gate-m512.log,91268055040,5120,17408,512,0.0,91268055040,17408,17408,178257920,BF16,5120,17408,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_gate,q4g64,,,0.282637,0.287297,5120,0.015712,0.017248,.cache/task019/real-matrix/core/mlp_gate-m512.log,91268055040,5120,17408,512,0.21875,671088640,128,17408,327680,BF16,5120,17408,bounded_unpack_gemm,20,20480,,1.44601,,no_user_workspace_library_internal_in_free_after,0
72,mlp_gate,nvfp4,33032241152,33099350016,31.700400000000002,31.7677,5120,0.030336,0.038912,.cache/task019/real-matrix/core/mlp_gate-m64.log,11408506880,5120,17408,64,0.230469,11408506880,17408,17408,44564480,BF16,5120,17408,native_gemm,20,5570560,22817013760,5083.27,2.73922,cutlass_get_workspace_size,0
72,mlp_gate,nvfp4,33032241152,33099350016,0.15538449999999998,0.165674,5120,0.137008,0.142848,.cache/task019/real-matrix/core/mlp_gate-m64.log,11408506880,5120,17408,64,0.230469,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,5570560,,5083.27,2.73922,no_explicit_workspace,0
72,mlp_gate,mxfp4,33034338304,33099350016,30.498849999999997,30.5703,5120,0.030736,0.03536,.cache/task019/real-matrix/core/mlp_gate-m64.log,11408506880,5120,17408,64,0.253906,11408506880,17408,17408,44564480,BF16,5120,17408,native_gemm,20,2785280,22817013760,4691.55,2.61544,cutlass_get_workspace_size,0
72,mlp_gate,mxfp4,33034338304,33099350016,0.157474,0.161738,5120,0.13888,0.143232,.cache/task019/real-matrix/core/mlp_gate-m64.log,11408506880,5120,17408,64,0.253906,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,2785280,,4691.55,2.61544,no_explicit_workspace,0
,mlp_gate,bf16,,,0.3297565,0.343062,5120,0.133488,0.135648,.cache/task019/real-matrix/core/mlp_gate-m64.log,11408506880,5120,17408,64,0.0,11408506880,17408,17408,178257920,BF16,5120,17408,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_gate,q4g64,,,0.0633455,0.068019,5120,0.014896,0.017024,.cache/task019/real-matrix/core/mlp_gate-m64.log,11408506880,5120,17408,64,0.21875,83886080,128,17408,327680,BF16,5120,17408,bounded_unpack_gemm,20,20480,,1.44297,,no_user_workspace_library_internal_in_free_after,0
72,mlp_gate,nvfp4,33044824064,33099350016,4.111385,4.12753,5120,0.060432,0.061504,.cache/task019/real-matrix/core/mlp_gate-m8.log,1426063360,5120,17408,8,0.300781,1426063360,17408,17408,44564480,BF16,5120,17408,native_gemm,20,5570560,22817013760,5123.55,2.79341,cutlass_get_workspace_size,0
72,mlp_gate,nvfp4,33044824064,33099350016,0.15627649999999998,0.166746,5120,0.137552,0.142304,.cache/task019/real-matrix/core/mlp_gate-m8.log,1426063360,5120,17408,8,0.300781,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,5570560,,5123.55,2.79341,no_explicit_workspace,0
72,mlp_gate,mxfp4,33046921216,33099350016,3.9317149999999996,3.94623,5120,0.059504,0.060544,.cache/task019/real-matrix/core/mlp_gate-m8.log,1426063360,5120,17408,8,0.398438,1426063360,17408,17408,44564480,BF16,5120,17408,native_gemm,20,2785280,22817013760,4677.5,2.69614,cutlass_get_workspace_size,0
72,mlp_gate,mxfp4,33046921216,33099350016,0.1556315,0.158341,5120,0.138608,0.142432,.cache/task019/real-matrix/core/mlp_gate-m8.log,1426063360,5120,17408,8,0.398438,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,2785280,,4677.5,2.69614,no_explicit_workspace,0
,mlp_gate,bf16,,,0.158025,0.17358,5120,0.115312,0.128672,.cache/task019/real-matrix/core/mlp_gate-m8.log,1426063360,5120,17408,8,0.0,1426063360,17408,17408,178257920,BF16,5120,17408,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_gate,q4g64,,,0.023009,0.028494,5120,0.008320000000000001,0.011456,.cache/task019/real-matrix/core/mlp_gate-m8.log,1426063360,5120,17408,8,0.21875,10485760,128,17408,327680,BF16,5120,17408,bounded_unpack_gemm,20,20480,,1.48093,,no_user_workspace_library_internal_in_free_after,0
12,mlp_up,nvfp4,33044824064,33099350016,0.59719,0.6112,5120,0.061647999999999994,0.063136,.cache/task019/real-matrix/core/mlp_up-m1.log,178257920,5120,17408,1,0.152344,178257920,17408,17408,44564480,BF16,5120,17408,native_gemm,20,5570560,22817013760,5112.0,2.79765,cutlass_get_workspace_size,0
12,mlp_up,nvfp4,33044824064,33099350016,0.1553,0.160344,5120,0.137168,0.142208,.cache/task019/real-matrix/core/mlp_up-m1.log,178257920,5120,17408,1,0.152344,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,5570560,,5112.0,2.79765,no_explicit_workspace,0
12,mlp_up,mxfp4,33046921216,33099350016,0.561071,0.577486,5120,0.06696,0.071712,.cache/task019/real-matrix/core/mlp_up-m1.log,178257920,5120,17408,1,0.304688,178257920,17408,17408,44564480,BF16,5120,17408,native_gemm,20,2785280,22817013760,4670.41,2.63234,cutlass_get_workspace_size,0
12,mlp_up,mxfp4,33046921216,33099350016,0.15828599999999998,0.1634,5120,0.137104,0.142048,.cache/task019/real-matrix/core/mlp_up-m1.log,178257920,5120,17408,1,0.304688,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,2785280,,4670.41,2.63234,no_explicit_workspace,0
,mlp_up,bf16,,,0.12960100000000002,0.138434,5120,0.112016,0.123104,.cache/task019/real-matrix/core/mlp_up-m1.log,178257920,5120,17408,1,0.0,178257920,17408,17408,178257920,BF16,5120,17408,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_up,q4g64,,,0.021085,0.031971,5120,0.010752000000000001,0.020128,.cache/task019/real-matrix/core/mlp_up-m1.log,178257920,5120,17408,1,0.117188,1310720,128,17408,327680,BF16,5120,17408,bounded_unpack_gemm,20,20480,,1.45249,,no_user_workspace_library_internal_in_free_after,0
72,mlp_up,nvfp4,32933675008,33099350016,505.9755,507.694,5120,0.166784,0.172352,.cache/task019/real-matrix/core/mlp_up-m1024.log,182536110080,5120,17408,1024,0.274414,182536110080,17408,17408,44564480,BF16,5120,17408,native_gemm,20,5570560,182536110080,5111.62,2.87384,cutlass_get_workspace_size,0
72,mlp_up,nvfp4,32933675008,33099350016,0.155892,0.162227,5120,0.1376,0.14208,.cache/task019/real-matrix/core/mlp_up-m1024.log,182536110080,5120,17408,1024,0.274414,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,5570560,,5111.62,2.87384,no_explicit_workspace,0
72,mlp_up,mxfp4,32935772160,33099350016,485.14250000000004,486.97,5120,0.166272,0.170752,.cache/task019/real-matrix/core/mlp_up-m1024.log,182536110080,5120,17408,1024,0.304688,182536110080,17408,17408,44564480,BF16,5120,17408,native_gemm,20,2785280,182536110080,4671.84,2.60622,cutlass_get_workspace_size,0
72,mlp_up,mxfp4,32935772160,33099350016,0.15746900000000003,0.166837,5120,0.13750400000000002,0.142656,.cache/task019/real-matrix/core/mlp_up-m1024.log,182536110080,5120,17408,1024,0.304688,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,2785280,,4671.84,2.60622,no_explicit_workspace,0
,mlp_up,bf16,,,3.4634099999999997,3.48218,5120,0.921168,0.925888,.cache/task019/real-matrix/core/mlp_up-m1024.log,182536110080,5120,17408,1024,0.0,182536110080,17408,17408,178257920,BF16,5120,17408,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_up,q4g64,,,0.5174035,0.530077,5120,0.019743999999999998,0.02064,.cache/task019/real-matrix/core/mlp_up-m1024.log,182536110080,5120,17408,1024,0.201172,1342177280,128,17408,327680,BF16,5120,17408,bounded_unpack_gemm,20,20480,,1.46492,,no_user_workspace_library_internal_in_free_after,0
72,mlp_up,nvfp4,33025949696,33099350016,63.6413,63.7057,5120,0.031424,0.04112,.cache/task019/real-matrix/core/mlp_up-m128.log,22817013760,5120,17408,128,0.249512,22817013760,17408,17408,44564480,BF16,5120,17408,native_gemm,20,5570560,22817013760,5122.16,2.79297,cutlass_get_workspace_size,0
72,mlp_up,nvfp4,33025949696,33099350016,0.1571435,0.170844,5120,0.137728,0.146304,.cache/task019/real-matrix/core/mlp_up-m128.log,22817013760,5120,17408,128,0.249512,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,5570560,,5122.16,2.79297,no_explicit_workspace,0
72,mlp_up,mxfp4,33028046848,33099350016,61.16465,61.2104,5120,0.030255999999999998,0.032192,.cache/task019/real-matrix/core/mlp_up-m128.log,22817013760,5120,17408,128,0.304688,22817013760,17408,17408,44564480,BF16,5120,17408,native_gemm,20,2785280,22817013760,4677.95,2.60991,cutlass_get_workspace_size,0
72,mlp_up,mxfp4,33028046848,33099350016,0.1571185,0.161176,5120,0.13961600000000002,0.144128,.cache/task019/real-matrix/core/mlp_up-m128.log,22817013760,5120,17408,128,0.304688,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,2785280,,4677.95,2.60991,no_explicit_workspace,0
,mlp_up,bf16,,,0.4951365,0.499459,5120,0.12897599999999998,0.131232,.cache/task019/real-matrix/core/mlp_up-m128.log,22817013760,5120,17408,128,0.0,22817013760,17408,17408,178257920,BF16,5120,17408,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_up,q4g64,,,0.096668,0.106613,5120,0.013872,0.01632,.cache/task019/real-matrix/core/mlp_up-m128.log,22817013760,5120,17408,128,0.201172,167772160,128,17408,327680,BF16,5120,17408,bounded_unpack_gemm,20,20480,,1.45151,,no_user_workspace_library_internal_in_free_after,0
24,mlp_up,nvfp4,33044824064,33099350016,1.11113,1.12583,5120,0.064656,0.069728,.cache/task019/real-matrix/core/mlp_up-m2.log,356515840,5120,17408,2,0.152344,356515840,17408,17408,44564480,BF16,5120,17408,native_gemm,20,5570560,22817013760,5110.23,2.77073,cutlass_get_workspace_size,0
24,mlp_up,nvfp4,33044824064,33099350016,0.15822550000000002,0.161978,5120,0.13763199999999998,0.142688,.cache/task019/real-matrix/core/mlp_up-m2.log,356515840,5120,17408,2,0.152344,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,5570560,,5110.23,2.77073,no_explicit_workspace,0
24,mlp_up,mxfp4,33046921216,33099350016,1.042535,1.05912,5120,0.058848,0.061312,.cache/task019/real-matrix/core/mlp_up-m2.log,356515840,5120,17408,2,0.304688,356515840,17408,17408,44564480,BF16,5120,17408,native_gemm,20,2785280,22817013760,4690.5,2.62309,cutlass_get_workspace_size,0
24,mlp_up,mxfp4,33046921216,33099350016,0.1560315,0.158861,5120,0.138384,0.142912,.cache/task019/real-matrix/core/mlp_up-m2.log,356515840,5120,17408,2,0.304688,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,2785280,,4690.5,2.62309,no_explicit_workspace,0
,mlp_up,bf16,,,0.1369555,0.148582,5120,0.114592,0.127776,.cache/task019/real-matrix/core/mlp_up-m2.log,356515840,5120,17408,2,0.0,356515840,17408,17408,178257920,BF16,5120,17408,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_up,q4g64,,,0.0403415,0.051307,5120,0.022976,0.03136,.cache/task019/real-matrix/core/mlp_up-m2.log,356515840,5120,17408,2,0.170166,2621440,128,17408,327680,BF16,5120,17408,bounded_unpack_gemm,20,20480,,1.44278,,no_user_workspace_library_internal_in_free_after,0
72,mlp_up,nvfp4,33013366784,33099350016,127.121,127.27,5120,0.053216,0.056928,.cache/task019/real-matrix/core/mlp_up-m256.log,45634027520,5120,17408,256,0.230469,45634027520,17408,17408,44564480,BF16,5120,17408,native_gemm,20,5570560,45634027520,5104.51,2.76706,cutlass_get_workspace_size,0
72,mlp_up,nvfp4,33013366784,33099350016,0.1562425,0.163772,5120,0.137184,0.14208,.cache/task019/real-matrix/core/mlp_up-m256.log,45634027520,5120,17408,256,0.230469,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,5570560,,5104.51,2.76706,no_explicit_workspace,0
72,mlp_up,mxfp4,33015463936,33099350016,121.7885,121.93,5120,0.049328,0.058944,.cache/task019/real-matrix/core/mlp_up-m256.log,45634027520,5120,17408,256,0.304688,45634027520,17408,17408,44564480,BF16,5120,17408,native_gemm,20,2785280,45634027520,4684.09,2.62761,cutlass_get_workspace_size,0
72,mlp_up,mxfp4,33015463936,33099350016,0.15760400000000002,0.169182,5120,0.138688,0.141984,.cache/task019/real-matrix/core/mlp_up-m256.log,45634027520,5120,17408,256,0.304688,178257920,17408,17408,44564480,BF16,5120,17408,same_weight_bf16_gemv,20,2785280,,4684.09,2.62761,no_explicit_workspace,0
